name,country,country_code,city,address,latitude,longitude,parent_group,website,founded_year,total_assets_millions_eur,customer_count_thousands,deposit_volume_millions_eur,loan_volume_millions_eur,employee_count,branch_count,reporting_year,mobile_banking,mobile_banking_evidence,open_banking,open_banking_evidence,digital_onboarding,digital_onboarding_evidence,ai_chatbot,ai_chatbot_evidence,devops_cloud,devops_cloud_evidence,featured
Indre Sogn Sparebank,Norway,NO,Laerdal,,0,0,Eika Gruppen,https://www.issb.no,,,,,,,,,none,,none,,none,,none,,none,,false
Jaeren Sparebank,Norway,NO,Bryne,,0,0,Eika Gruppen,https://www.jaerensparebank.no,,,,,,,,,none,,none,,none,,none,,none,,false
Kvinesdal Sparebank,Norway,NO,Kvinesdal,,0,0,Eika Gruppen,https://www.kvinesdalsparebank.no,,,,,,,,,none,,none,,none,,none,,none,,false
Lillesands Sparebank,Norway,NO,Lillesand,,0,0,Eika Gruppen,https://www.lillesandssparebank.no,,,,,,,,,none,,none,,none,,none,,none,,false
Luster Sparebank,Norway,NO,Gaupne,,0,0,Eika Gruppen,https://www.lustersparebank.no,,,,,,,,,none,,none,,none,,none,,none,,false
Marker Sparebank,Norway,NO,Orje,,0,0,Eika Gruppen,https://www.markersparebank.no,,,,,,,,,none,,none,,none,,none,,none,,false
Melhus Sparebank,Norway,NO,Melhus,,0,0,Eika Gruppen,https://www.melhussparebank.no,,,,,,,,,none,,none,,none,,none,,none,,false
Odal Sparebank,Norway,NO,Sand,,0,0,Eika Gruppen,https://www.odalsparebank.no,,,,,,,,,none,,none,,none,,none,,none,,false
Ofoten Sparebank,Norway,NO,Narvik,,0,0,Eika Gruppen,https://www.ofotensparebank.no,,,,,,,,,none,,none,,none,,none,,none,,false
Orkla Sparebank,Norway,NO,Orkanger,,0,0,Eika Gruppen,https://www.orklasparebank.no,,,,,,,,,none,,none,,none,,none,,none,,false
Romsdals Budstikke Sparebank,Norway,NO,Molde,,0,0,Eika Gruppen,,,,,,,,,,none,,none,,none,,none,,none,,false
Sandnes Sparebank,Norway,NO,Sandnes,,0,0,Eika Gruppen,https://www.sandnes-sparebank.no,,,,,,,,,none,,none,,none,,none,,none,,false
Selbu Sparebank,Norway,NO,Selbu,,0,0,Eika Gruppen,https://www.selbusparebank.no,,,,,,,,,none,,none,,none,,none,,none,,false
Skagerrak Sparebank,Norway,NO,Kragero,,0,0,Eika Gruppen,https://www.skagerraksparebank.no,,,,,,,,,none,,none,,none,,none,,none,,false
Skudenes og Aakra Sparebank,Norway,NO,Skudeneshavn,,0,0,Eika Gruppen,https://www.sassparebank.no,,,,,,,,,none,,none,,none,,none,,none,,false
Sparebanken Narvik,Norway,NO,Narvik,,0,0,Eika Gruppen,https://www.sbnarvik.no,,,,,,,,,none,,none,,none,,none,,none,,false
Stadsbygd Sparebank,Norway,NO,Stadsbygd,,0,0,Eika Gruppen,https://www.stadsbygdsparebank.no,,,,,,,,,none,,none,,none,,none,,none,,false
Sunndal Sparebank,Norway,NO,Sunndalsora,,0,0,Eika Gruppen,https://www.sunndal-sparebank.no,,,,,,,,,none,,none,,none,,none,,none,,false
Tolga-Os Sparebank,Norway,NO,Tolga,,0,0,Eika Gruppen,https://www.tolga-os.no,,,,,,,,,none,,none,,none,,none,,none,,false
Totens Sparebank,Norway,NO,Lena,,0,0,Eika Gruppen,https://www.totenssparebank.no,,,,,,,,,none,,none,,none,,none,,none,,false
Trøgstad Sparebank,Norway,NO,Mysen,,0,0,Eika Gruppen,https://www.trogstadsparebank.no,,,,,,,,,none,,none,,none,,none,,none,,false
Tysnes Sparebank,Norway,NO,Tysnes,,0,0,Eika Gruppen,https://www.tysnes-sparebank.no,,,,,,,,,none,,none,,none,,none,,none,,false
Valle Sparebank,Norway,NO,Valle,,0,0,Eika Gruppen,https://www.vallesparebank.no,,,,,,,,,none,,none,,none,,none,,none,,false
Voss Sparebank,Norway,NO,Voss,,0,0,Eika Gruppen,https://www.vfrb.no,,,,,,,,,none,,none,,none,,none,,none,,false
Helgeland Sparebank,Norway,NO,Mosjoen,,0,0,,https://www.helgeland-sparebank.no,,,,,,,,,none,,none,,none,,none,,none,,false
Sparebanken Sogn og Fjordane,Norway,NO,Forde,,0,0,,https://www.ssf.no,,,,,,,,,none,,none,,none,,none,,none,,false
Sparebanken More,Norway,NO,Aalesund,,0,0,,https://www.sbmore.no,,,,,,,,,none,,none,,none,,none,,none,,false
Fana Sparebank,Norway,NO,Bergen,,0,0,,https://www.fana-sparebank.no,,,,,,,,,none,,none,,none,,none,,none,,false
Haugesund Sparebank,Norway,NO,Haugesund,,0,0,,https://www.haugesund-sparebank.no,,,,,,,,,none,,none,,none,,none,,none,,false
Karntner Sparkasse,Austria,AT,Klagenfurt,,0,0,Erste Group / Sparkassen,https://www.sparkasse.at/kaernten,,,,,,,,,none,,none,,none,,none,,none,,false
Sparkasse der Stadt Amstetten,Austria,AT,Amstetten,,0,0,Erste Group / Sparkassen,https://www.sparkasse.at/amstetten,,,,,,,,,none,,none,,none,,none,,none,,false
Sparkasse Baden,Austria,AT,Baden,,0,0,Erste Group / Sparkassen,https://www.sparkasse.at/baden,,,,,,,,,none,,none,,none,,none,,none,,false
Sparkasse Hainburg-Bruck-Neusiedl,Austria,AT,Hainburg an der Donau,,0,0,Erste Group / Sparkassen,https://www.sparkasse.at/hainburg,,,,,,,,,none,,none,,none,,none,,none,,false
Sparkasse Horn-Ravelsbach-Kirchberg,Austria,AT,Horn,,0,0,Erste Group / Sparkassen,https://www.sparkasse.at/horn,,,,,,,,,none,,none,,none,,none,,none,,false
Sparkasse Korneuburg,Austria,AT,Korneuburg,,0,0,Erste Group / Sparkassen,https://www.sparkasse.at/korneuburg,,,,,,,,,none,,none,,none,,none,,none,,false
Kremser Bank und Sparkassen,Austria,AT,Krems an der Donau,,0,0,Erste Group / Sparkassen,https://www.sparkasse.at/kremsersparkasse,,,,,,,,,none,,none,,none,,none,,none,,false
Sparkasse Neunkirchen,Austria,AT,Neunkirchen,,0,0,Erste Group / Sparkassen,https://www.sparkasse.at/neunkirchen,,,,,,,,,none,,none,,none,,none,,none,,false
Sparkasse Niederosterreich Mitte West,Austria,AT,Sankt Polten,,0,0,Erste Group / Sparkassen,https://www.sparkasse.at/noe-mitte-west,,,,,,,,,none,,none,,none,,none,,none,,false
Waldviertler Sparkasse von 1842,Austria,AT,Waidhofen an der Thaya,,0,0,Erste Group / Sparkassen,https://www.sparkasse.at/waldviertler,,,,,,,,,none,,none,,none,,none,,none,,false
Wiener Neustadter Sparkasse,Austria,AT,Wiener Neustadt,,0,0,Erste Group / Sparkassen,https://www.sparkasse.at/wiener-neustaedter,,,,,,,,,none,,none,,none,,none,,none,,false
Allgemeine Sparkasse Oberosterreich,Austria,AT,Linz,,0,0,Erste Group / Sparkassen,https://www.sparkasse.at/oberoesterreich,,,,,,,,,none,,none,,none,,none,,none,,false
Sparkasse Salzkammergut,Austria,AT,Bad Ischl,,0,0,Erste Group / Sparkassen,https://www.sparkasse.at/salzkammergut,,,,,,,,,none,,none,,none,,none,,none,,false
Sparkasse Eferding-Peuerbach-Waizenkirchen,Austria,AT,Eferding,,0,0,Erste Group / Sparkassen,https://www.sparkasse.at/eferding,,,,,,,,,none,,none,,none,,none,,none,,false
Sparkasse Kremstal-Pyhrn,Austria,AT,Kirchdorf an der Krems,,0,0,Erste Group / Sparkassen,https://www.sparkasse.at/kremstal-pyhrn,,,,,,,,,none,,none,,none,,none,,none,,false
Sparkasse Muhlviertel-West,Austria,AT,Rohrbach,,0,0,Erste Group / Sparkassen,https://www.sparkasse.at/muehlviertel-west,,,,,,,,,none,,none,,none,,none,,none,,false
Salzburger Sparkasse,Austria,AT,Salzburg,,0,0,Erste Group / Sparkassen,https://www.sparkasse.at/salzburg,,,,,,,,,none,,none,,none,,none,,none,,false
Steiermarkische Sparkasse,Austria,AT,Graz,,0,0,Erste Group / Sparkassen,https://www.sparkasse.at/steiermaerkische,,,,,,,,,none,,none,,none,,none,,none,,false
Sparkasse Hartberg-Vorau,Austria,AT,Hartberg,,0,0,Erste Group / Sparkassen,https://www.sparkasse.at/hartberg-vorau,,,,,,,,,none,,none,,none,,none,,none,,false
Tiroler Sparkasse,Austria,AT,Innsbruck,,0,0,Erste Group / Sparkassen,https://www.sparkasse.at/tirol,,,,,,,,,none,,none,,none,,none,,none,,false
Sparkasse Imst,Austria,AT,Imst,,0,0,Erste Group / Sparkassen,https://www.sparkasse.at/imst,,,,,,,,,none,,none,,none,,none,,none,,false
Sparkasse der Stadt Kitzbuhel,Austria,AT,Kitzbuhel,,0,0,Erste Group / Sparkassen,https://www.sparkasse.at/kitzbuehel,,,,,,,,,none,,none,,none,,none,,none,,false
Sparkasse Kufstein,Austria,AT,Kufstein,,0,0,Erste Group / Sparkassen,https://www.sparkasse.at/kufstein,,,,,,,,,none,,none,,none,,none,,none,,false
Lienzer Sparkasse,Austria,AT,Lienz,,0,0,Erste Group / Sparkassen,https://www.sparkasse.at/lienz,,,,,,,,,none,,none,,none,,none,,none,,false
Sparkasse Schwaz,Austria,AT,Schwaz,,0,0,Erste Group / Sparkassen,https://www.sparkasse.at/schwaz,,,,,,,,,none,,none,,none,,none,,none,,false
Sparkasse Reutte,Austria,AT,Reutte,,0,0,Erste Group / Sparkassen,https://www.sparkasse.at/reutte,,,,,,,,,none,,none,,none,,none,,none,,false
Sparkasse Bludenz,Austria,AT,Bludenz,,0,0,Erste Group / Sparkassen,https://www.sparkasse.at/bludenz,,,,,,,,,none,,none,,none,,none,,none,,false
Sparkasse Bregenz,Austria,AT,Bregenz,,0,0,Erste Group / Sparkassen,https://www.sparkasse.at/bregenz,,,,,,,,,none,,none,,none,,none,,none,,false
Dornbirner Sparkasse,Austria,AT,Dornbirn,,0,0,Erste Group / Sparkassen,https://www.sparkasse.at/dornbirn,,,,,,,,,none,,none,,none,,none,,none,,false
Sparkasse der Stadt Feldkirch,Austria,AT,Feldkirch,,0,0,Erste Group / Sparkassen,https://www.sparkasse.at/feldkirch,,,,,,,,,none,,none,,none,,none,,none,,false
Caisse d'Epargne Ile-de-France,France,FR,Paris,,0,0,BPCE,https://www.caisse-epargne.fr/ile-de-france/,,,,,,,,,none,,none,,none,,none,,none,,false
Caisse d'Epargne Loire Drome Ardeche,France,FR,Saint-Etienne,,0,0,BPCE,https://www.caisse-epargne.fr/loire-drome-ardeche/,,,,,,,,,none,,none,,none,,none,,none,,false
Caisse d'Epargne Rhone Alpes,France,FR,Lyon,,0,0,BPCE,https://www.caisse-epargne.fr/rhone-alpes/,,,,,,,,,none,,none,,none,,none,,none,,false
Caisse d'Epargne Cote d'Azur,France,FR,Nice,,0,0,BPCE,https://www.caisse-epargne.fr/cote-d-azur/,,,,,,,,,none,,none,,none,,none,,none,,false
Caisse d'Epargne Aquitaine Poitou-Charentes,France,FR,Bordeaux,,0,0,BPCE,https://www.caisse-epargne.fr/aquitaine-poitou-charentes/,,,,,,,,,none,,none,,none,,none,,none,,false
Caisse d'Epargne Grand Est Europe,France,FR,Strasbourg,,0,0,BPCE,https://www.caisse-epargne.fr/grand-est-europe/,,,,,,,,,none,,none,,none,,none,,none,,false
Caisse d'Epargne Hauts de France,France,FR,Lille,,0,0,BPCE,https://www.caisse-epargne.fr/hauts-de-france/,,,,,,,,,none,,none,,none,,none,,none,,false
Caisse d'Epargne Normandie,France,FR,Rouen,,0,0,BPCE,https://www.caisse-epargne.fr/normandie/,,,,,,,,,none,,none,,none,,none,,none,,false
Caisse d'Epargne Midi-Pyrenees,France,FR,Toulouse,,0,0,BPCE,https://www.caisse-epargne.fr/midi-pyrenees/,,,,,,,,,none,,none,,none,,none,,none,,false
Caisse d'Epargne CEPAC,France,FR,Marseille,,0,0,BPCE,https://www.caisse-epargne.fr/cepac/,,,,,,,,,none,,none,,none,,none,,none,,false
Caisse d'Epargne Languedoc Roussillon,France,FR,Montpellier,,0,0,BPCE,https://www.caisse-epargne.fr/languedoc-roussillon/,,,,,,,,,none,,none,,none,,none,,none,,false
Caisse d'Epargne Bretagne Pays de Loire,France,FR,Rennes,,0,0,BPCE,https://www.caisse-epargne.fr/bretagne-pays-de-loire/,,,,,,,,,none,,none,,none,,none,,none,,false
Caisse d'Epargne Bourgogne Franche-Comte,France,FR,Dijon,,0,0,BPCE,https://www.caisse-epargne.fr/bourgogne-franche-comte/,,,,,,,,,none,,none,,none,,none,,none,,false
Caisse d'Epargne Auvergne et Limousin,France,FR,Clermont-Ferrand,,0,0,BPCE,https://www.caisse-epargne.fr/auvergne-limousin/,,,,,,,,,none,,none,,none,,none,,none,,false
Caisse d'Epargne Loire Centre,France,FR,Orleans,,0,0,BPCE,https://www.caisse-epargne.fr/loire-centre/,,,,,,,,,none,,none,,none,,none,,none,,false
Aito Saastopankki,Finland,FI,Tampere,,0,0,Savings Banks Group,https://www.saastopankki.fi/fi-fi/pankit-ja-konttorit/aito-saastopankki,,,,,,,,,none,,none,,none,,none,,none,,false
Avain Saastopankki,Finland,FI,Kauhava,,0,0,Savings Banks Group,https://www.saastopankki.fi/fi-fi/pankit-ja-konttorit/avain-saastopankki,,,,,,,,,none,,none,,none,,none,,none,,false
Helmi Saastopankki,Finland,FI,Lahti,,0,0,Savings Banks Group,https://www.saastopankki.fi/fi-fi/pankit-ja-konttorit/helmi-saastopankki,,,,,,,,,none,,none,,none,,none,,none,,false
Lammin Saastopankki,Finland,FI,Hameenlinna,,0,0,Savings Banks Group,https://www.saastopankki.fi/fi-fi/pankit-ja-konttorit/lammin-saastopankki,,,,,,,,,none,,none,,none,,none,,none,,false
Lansi-Uudenmaan Saastopankki,Finland,FI,Lohja,,0,0,Savings Banks Group,https://www.saastopankki.fi/fi-fi/pankit-ja-konttorit/lansi-uudenmaan-saastopankki,,,,,,,,,none,,none,,none,,none,,none,,false
Myrskyla Saastopankki,Finland,FI,Myrskyla,,0,0,Savings Banks Group,,,,,,,,,,none,,none,,none,,none,,none,,false
Nooa Saastopankki,Finland,FI,Helsinki,,0,0,Savings Banks Group,https://www.saastopankki.fi/fi-fi/pankit-ja-konttorit/nooa-saastopankki,,,,,,,,,none,,none,,none,,none,,none,,false
Someron Saastopankki,Finland,FI,Somero,,0,0,Savings Banks Group,,,,,,,,,,none,,none,,none,,none,,none,,false
Saastopankki Optia,Finland,FI,Iisalmi,,0,0,Savings Banks Group,https://www.saastopankki.fi/fi-fi/pankit-ja-konttorit/saastopankki-optia,,,,,,,,,none,,none,,none,,none,,none,,false
Saastopankki Sinetti,Finland,FI,Orivesi,,0,0,Savings Banks Group,,,,,,,,,,none,,none,,none,,none,,none,,false
Sparkasse - Cassa di Risparmio di Bolzano,Italy,IT,Bolzano,,0,0,,https://www.sparkasse.it,,,,,,,,,none,,none,,none,,none,,none,,false
La Cassa di Ravenna,Italy,IT,Ravenna,,0,0,,https://www.lacassa.com,,,,,,,,,none,,none,,none,,none,,none,,false
Cassa di Risparmio di Volterra,Italy,IT,Volterra,,0,0,,https://www.cfrv.it,,,,,,,,,none,,none,,none,,none,,none,,false
Cassa di Risparmio di Cento,Italy,IT,Cento,,0,0,,https://www.cfrcentro.it,,,,,,,,,none,,none,,none,,none,,none,,false
Cassa di Risparmio di Fermo,Italy,IT,Fermo,,0,0,,https://www.carifermo.it,,,,,,,,,none,,none,,none,,none,,none,,false
Cassa di Risparmio di Fossano,Italy,IT,Fossano,,0,0,,,,,,,,,,,none,,none,,none,,none,,none,,false
Banca Cassa di Risparmio di Savigliano,Italy,IT,Savigliano,,0,0,,https://www.bancacrs.it,,,,,,,,,none,,none,,none,,none,,none,,false
Cassa di Risparmio di Orvieto,Italy,IT,Orvieto,,0,0,,https://www.crorvieto.it,,,,,,,,,none,,none,,none,,none,,none,,false
Banco di Sardegna,Italy,IT,Sassari,,0,0,BPER Banca,https://www.bancosardegna.it,,,,,,,,,none,,none,,none,,none,,none,,false
Banca Popolare Pugliese,Italy,IT,Matino,,0,0,,https://www.bfrfrancese.it,,,,,,,,,none,,none,,none,,none,,none,,false
Banca Popolare di Lajatico,Italy,IT,Lajatico,,0,0,,,,,,,,,,,none,,none,,none,,none,,none,,false
Banca Popolare di Cortona,Italy,IT,Cortona,,0,0,,,,,,,,,,,none,,none,,none,,none,,none,,false
Banca Popolare del Frusinate,Italy,IT,Frosinone,,0,0,,,,,,,,,,,none,,none,,none,,none,,none,,false
Banca di Credito Popolare,Italy,IT,Torre del Greco,,0,0,,https://www.bfrp.it,,,,,,,,,none,,none,,none,,none,,none,,false
Banca Popolare del Lazio,Italy,IT,Velletri,,0,0,,https://www.bfrfrancese.it,,,,,,,,,none,,none,,none,,none,,none,,false
Banca Valsabbina,Italy,IT,Vestone,,0,0,,https://www.bfrfrancese.it,,,,,,,,,none,,none,,none,,none,,none,,false
Banca di Piacenza,Italy,IT,Piacenza,,0,0,,https://www.bancadipiacenza.it,,,,,,,,,none,,none,,none,,none,,none,,false
Banca Agricola Popolare di Ragusa,Italy,IT,Ragusa,,0,0,,https://www.bafrr.it,,,,,,,,,none,,none,,none,,none,,none,,false
Banca Popolare di Puglia e Basilicata,Italy,IT,Altamura,,0,0,,https://www.bfrs.it,,,,,,,,,none,,none,,none,,none,,none,,false
BCC di Roma,Italy,IT,Rome,,0,0,BCC Iccrea Group,https://www.bfrfrancese.it,,,,,,,,,none,,none,,none,,none,,none,,false
Banca Centro Credito Cooperativo Toscana-Umbria,Italy,IT,Arezzo,,0,0,BCC Iccrea Group,,,,,,,,,,none,,none,,none,,none,,none,,false
Banca della Marca,Italy,IT,Orsago,,0,0,BCC Iccrea Group,,,,,,,,,,none,,none,,none,,none,,none,,false
Banca delle Terre Venete,Italy,IT,Castelfranco Veneto,,0,0,BCC Iccrea Group,,,,,,,,,,none,,none,,none,,none,,none,,false
BCC Milano,Italy,IT,Milan,,0,0,BCC Iccrea Group,,,,,,,,,,none,,none,,none,,none,,none,,false
BCC Pordenonese e Monsile,Italy,IT,Azzano Decimo,,0,0,BCC Iccrea Group,,,,,,,,,,none,,none,,none,,none,,none,,false
Emil Banca Credito Cooperativo,Italy,IT,Bologna,,0,0,BCC Iccrea Group,https://www.emilbanca.it,,,,,,,,,none,,none,,none,,none,,none,,false
BCC Veneta,Italy,IT,Padova,,0,0,BCC Iccrea Group,,,,,,,,,,none,,none,,none,,none,,none,,false
Banca del Territorio Lombardo,Italy,IT,Brescia,,0,0,BCC Iccrea Group,,,,,,,,,,none,,none,,none,,none,,none,,false
Banca d'Alba,Italy,IT,Alba,,0,0,BCC Iccrea Group,https://www.bancadalba.it,,,,,,,,,none,,none,,none,,none,,none,,false
Credito Cooperativo Ravennate Forlivese e Imolese,Italy,IT,Faenza,,0,0,BCC Iccrea Group,,,,,,,,,,none,,none,,none,,none,,none,,false
Cassa Padana BCC,Italy,IT,Leno,,0,0,Cassa Centrale Banca,,,,,,,,,,none,,none,,none,,none,,none,,false
Banca Prealpi SanBiagio,Italy,IT,Tarzo,,0,0,Cassa Centrale Banca,,,,,,,,,,none,,none,,none,,none,,none,,false
Raiffeisen Landesbank Sudtirol,Italy,IT,Bolzano,,0,0,Raiffeisen Sudtirol,https://www.raiffeisen.it,,,,,,,,,none,,none,,none,,none,,none,,false
Raiffeisenkasse Meran,Italy,IT,Merano,,0,0,Raiffeisen Sudtirol,,,,,,,,,,none,,none,,none,,none,,none,,false
Raiffeisenkasse Bruneck,Italy,IT,Brunico,,0,0,Raiffeisen Sudtirol,,,,,,,,,,none,,none,,none,,none,,none,,false
Raiffeisenkasse Eisacktal,Italy,IT,Bressanone,,0,0,Raiffeisen Sudtirol,,,,,,,,,,none,,none,,none,,none,,none,,false
Credito Emiliano (CREDEM),Italy,IT,Reggio Emilia,,0,0,,https://www.credem.it,,,,,,,,,none,,none,,none,,none,,none,,false
Banca del Piemonte,Italy,IT,Turin,,0,0,,https://www.bfrfrancese.it,,,,,,,,,none,,none,,none,,none,,none,,false
Banca di Cividale,Italy,IT,Cividale del Friuli,,0,0,,https://www.civibank.it,,,,,,,,,none,,none,,none,,none,,none,,false
Arbejdernes Landsbank,Denmark,DK,Copenhagen,,0,0,,https://www.al-bank.dk,,,,,,,,,none,,none,,none,,none,,none,,false
Sparekassen Kronjylland,Denmark,DK,Randers,,0,0,,https://www.sparekassenkronjylland.dk,,,,,,,,,none,,none,,none,,none,,none,,false
Danske Andelskassers Bank,Denmark,DK,Aarhus,,0,0,,https://www.dab.dk,,,,,,,,,none,,none,,none,,none,,none,,false
Middelfart Sparekasse,Denmark,DK,Middelfart,,0,0,,https://www.middelfart-sparekasse.dk,,,,,,,,,none,,none,,none,,none,,none,,false
Argenta,Belgium,BE,Antwerp,,0,0,,https://www.argenta.be,,,,,,,,,none,,none,,none,,none,,none,,false
Crelan,Belgium,BE,Brussels,,0,0,,https://www.crelan.be,,,,,,,,,none,,none,,none,,none,,none,,false
MagNet Bank,Hungary,HU,Budapest,,0,0,,https://www.magnetbank.hu,,,,,,,,,none,,none,,none,,none,,none,,false
MONETA Money Bank,Czech Republic,CZ,Prague,,0,0,,https://www.moneta.cz,,,,,,,,,none,,none,,none,,none,,none,,false
Fio banka,Czech Republic,CZ,Prague,,0,0,,https://www.fio.cz,,,,,,,,,none,,none,,none,,none,,none,,false
Prima banka Slovensko,Slovakia,SK,Bratislava,,0,0,,https://www.primabanka.sk,,,,,,,,,none,,none,,none,,none,,none,,false
BCR (Banca Comerciala Romana),Romania,RO,Bucharest,,0,0,Erste Group,https://www.bcr.ro,,,,,,,,,none,,none,,none,,none,,none,,false
BRD - Groupe Societe Generale,Romania,RO,Bucharest,,0,0,Societe Generale,https://www.brd.ro,,,,,,,,,none,,none,,none,,none,,none,,false
Raiffeisen Bank Romania,Romania,RO,Bucharest,,0,0,Raiffeisen Bank International,https://www.raiffeisen.ro,,,,,,,,,none,,none,,none,,none,,none,,false
Delavska hranilnica,Slovenia,SI,Ljubljana,,0,0,,https://www.defrfrancesea.si,,,,,,,,,none,,none,,none,,none,,none,,false
Raiffeisen Bank Albania,Albania,AL,Tirana,,0,0,Raiffeisen Bank International,https://www.raiffeisen.al,,,,,,,,,none,,none,,none,,none,,none,,false
Islandsbanki,Iceland,IS,Reykjavik,,0,0,,https://www.islandsbanki.is,,,,,,,,,none,,none,,none,,none,,none,,false
Landsbankinn,Iceland,IS,Reykjavik,,0,0,,https://www.landsbankinn.is,,,,,,,,,none,,none,,none,,none,,none,,false
Arion banki,Iceland,IS,Reykjavik,,0,0,,https://www.arionbanki.is,,,,,,,,,none,,none,,none,,none,,none,,false
